age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,race_encoded,sex_encoded,sample_id
0.019735731281495344,-0.0013197053999950488,-0.011712001172903304,-0.0037472983133435872,-0.0011053110705688597,0.0009862239045711856,-0.008053565956652164,0.016248262461158448,47
0.02528218852239661,-0.00023888443829491734,-0.02951263283418181,-0.0035953514016000554,-0.00034269192256033423,-0.03320227821435159,-0.01792486886649082,0.017085268417334494,48
0.02007577503682114,-0.0011340320071515939,-0.010507479776667121,-0.004413980004998545,-0.00160019276663661,0.06248397198311674,0.005427974589595882,0.014606104826088994,49
0.03621497090401438,-0.001033398505145063,0.01659372418168156,-0.003680174938441875,-0.0010124476548905173,-0.03574102424803035,-0.007210755177463095,0.015370022986705105,50
0.04241405279220392,-0.0006777674405990789,0.11566773774684407,0.03496979790894936,-0.002017549192532897,-0.03273605075470793,0.009703232764150017,0.01722995503223501,51
0.03192942918006641,-0.0011003289526949325,-0.06622698319843039,-0.0025145390507532285,-0.0005481983923042814,-0.03859818497051795,-0.008662448805989698,-0.047970876589533876,52
0.038758650928502905,-0.0007451445058298607,-0.030473625136073677,-0.003255211364982339,-0.00046647116541862486,-0.03497754486646348,-0.00836292557651177,0.018466340433224104,53
0.009866728192234102,-0.0013577877058802794,0.13125046648492572,-0.004644549760269001,-0.0019635418895632027,0.004749219309693823,0.008604356717357101,0.014053885443718172,54
0.05026421133176579,-0.0005940167970644931,-0.062128990108612926,-0.004128614103926035,-0.0006807759559402863,-0.03501363959609686,-0.021841072818885247,0.017556700982580272,55
-0.0019295801932457835,-0.0010384849699524542,-0.07558690158378643,-0.003025635176648696,-0.00042441914944599073,-0.03813788928479577,-0.016661390082056946,-0.042332898542129745,56
-0.03364419498830103,-0.0012159336707554757,-0.03516614405186071,-0.003089092830972125,-0.0014187753316946329,0.05609016752957056,-0.00386849708253673,0.013698812430569281,57
-0.033684921673072195,-0.001387484511360526,-0.08319958115268188,-0.002589274135728677,-0.0008461072226054967,-0.005605814563265691,-0.0050346227149323875,0.014138319744961336,58
0.030471796895532557,0.006607189927793419,-0.07566621549291691,-0.003431085560199184,-0.0005390480898010234,0.05441914195350061,0.005671413748253447,0.015245432382410702,59
0.02388062115836268,-0.001061275329751273,-0.03391940310442199,-0.003379555990492615,-0.0005521553064075609,-0.0003806534339673817,-0.008366690253994117,0.016627847982454112,60
-0.0628261626533155,-0.0011233047504598896,-0.07654255447948041,-0.0025416429309795302,-0.0006048987852409482,-0.023519876956318814,-0.01881652437344504,0.014617965438325579,61
-0.04822266506477414,-0.001060627168044448,-0.08011684767164601,-0.0027655646631804605,-0.0010727173532359302,-0.003144620981765911,0.008557351508837503,0.014650955966984232,62
0.03392483128894431,-0.0013435813831165432,0.105319657981939,-0.00483523483077685,-0.002394049917347729,0.06203396910180648,0.007456678960200709,0.012529175996314734,63
-0.004988323251988429,-0.000994411720118175,-0.08374586936940129,-0.0036391786105620366,-0.0004880642557206253,-0.018892182128426308,0.008064231988585864,0.015199736783203358,64
-0.027152209716344564,-0.0013507863545479874,-0.07411921944585628,-0.002303061385949453,-0.0006893320785214504,-0.029663140017267626,-0.006902729842113331,0.015081141914318625,65
0.02412038402981125,-0.0011352163700697323,-0.00819690879919411,-0.0044432187967080004,-0.0014428546574587623,0.06498311514927385,-0.010698172743044172,0.01495328037805545,66
-0.045043210287500794,-0.0011817381988900404,-0.0736433987088579,-0.0018692129136373599,-0.0013169904937967657,0.038854733679909256,-0.0053947381355101244,-0.03616727301947928,67
0.020622356280606862,-0.0008167001496379574,-0.07242616871953941,-0.0021795920726920786,-0.000523296664080893,-0.030959220696240665,0.009536457346985116,-0.0451053801565043,68
-0.043059125866663335,-0.0012421745690517128,-0.061067440383097464,-0.0029153369405927757,-0.0012864243666020532,0.034110048168804495,-0.006307630965602584,0.014126895682420582,69
0.033711476856842636,-0.0005592219182290137,-0.06169460633924852,-0.0036240452949035293,-0.00026920869325598083,-0.03786475168987333,-0.01715779526081557,0.01764634369853108,70
0.020021410666716595,-0.0009848483721725642,-0.07490410081421335,-0.003283866197064829,-0.00026920869325598083,-0.03782089277228806,-0.01890550909447484,0.01641752621217165,71
0.07987929224909748,-0.0006059875905824204,-0.03090726288695199,-0.0036190029825471965,-0.0009264480322599411,-0.02765192763278416,0.008324427677628895,0.013528169149261278,72
0.03993048802173386,-0.0007821237008708219,-0.04102985366868476,-0.0025224585561469818,-0.0006728420325089246,-0.014978892301830153,0.007821794882571946,-0.04904718419905597,73
0.010853789118118583,-0.0010788865969516338,-0.07368550850078463,-0.0034693304255294303,-0.00026920869325598083,-0.03600977695217201,-0.007551764578480894,0.01637107501931799,74
0.02349429136957042,-0.0008073968385967115,-0.06137740165771296,-0.0033082037979814535,-0.00044702811477084954,-0.029086492953744405,0.009665432690720384,0.017118053496233188,75
-0.03588795662896397,0.011905800355210279,0.09171899701080595,-0.003075345727847889,-0.002691382930303613,0.06337978297863932,-0.005472582667910804,0.012537080239659796,76
-0.06137567145730524,-0.0012471669043103853,-0.05555106189955647,-0.0025956197020908195,-0.0007381227876370152,-0.02199944023353358,-0.008543393456299479,0.015369512420147658,77
-0.052646845295870055,-0.0009551565279252827,-0.07425185018219053,-0.00197766237348939,-0.0008513906912412494,-0.027063485995555917,0.008258041045822513,-0.04110041846385381,78
-0.005125213004066609,-0.0013212690634342532,-0.06779540020506829,-0.003866896107016752,-0.0003102448342057566,-0.019987447082530706,-0.00787901808313715,0.01543492466250124,79
0.07221897497268705,0.0037481142790056765,0.13596672792336903,0.03912843595026061,-0.002320758253335953,0.00140558085598362,0.00787612355100767,0.012157852546079085,80
-0.030649270607197347,-0.001544555261110266,-0.080823602079181,-0.002517784161803623,-0.0007303682194712261,-0.016723642560342946,-0.005443189295086389,0.01428836557509688,81
0.04343690868311872,-0.0011014264911257973,0.09634101628228867,-0.0046427534815544885,-0.0019851038232445717,-0.008696232677903027,0.009143756171882463,0.014671556531296422,82
0.056389353762885244,-0.0006059875905824204,-0.03146681398502551,-0.0036760261874102676,-0.0009264480322599411,-0.0323976588678003,0.008398952917195857,0.018678006115563524,83
-0.016478422760458973,-0.0011914907275543858,0.09902533310135671,-0.004543513298267498,-0.0022819694597274063,0.0031037525797728447,0.006421534217467221,0.013011875539086759,84
-0.05863910478074104,-0.0007189524010755121,-0.03301248791394755,-0.0022017365981203815,-0.0008361206758612146,-0.023690471027900156,0.007182835150160827,-0.04546339123044163,85
-0.04300088900684689,-0.001321248698513955,-0.010563493470544926,-0.0031203793594613673,-0.002172774899130066,0.0354803926020395,0.005766797491620916,0.014616771077271551,86
0.00110269605453747,-0.0012230090176065763,-0.009964032089919783,-0.0039254047131786745,-0.0016172463539987803,0.04854190577364837,-0.005173314732383005,0.013923466865283748,87
0.01195569748718602,-0.0010781519425412018,0.019749378603106986,-0.0035007550060981883,-0.000981284532463178,-0.040043394884560254,0.006553960564391067,-0.04196951267367695,88
-0.06423370866784049,-0.0012471669043103853,-0.0739645307068713,-0.0023174822485695283,-0.0007381227876370152,-0.022094077675137668,-0.007574051348880554,0.014781155227683484,89
0.004288742630160413,-0.0007520292536355555,-0.07964361891305695,-0.003278570711457481,-0.00044702811477084954,-0.03285870594845619,0.008201620236892875,0.016116599045926706,90
0.019550544305820948,-0.0009098384412936867,-0.07630786786030512,-0.0025307602336397395,-0.0008661250933073461,0.05091856565753308,-0.004882594266867575,-0.04017058583558537,91
-0.036906686655129306,-0.0014206931072597703,-0.08422819408976162,-0.002735123581563433,-0.0005971442170751591,-0.017821470147464425,-0.017216232056186224,0.014041759618946041,92
0.036263716171379204,-0.0010467565346819658,0.12239904289890546,-0.004163280833745375,-0.0020683070198477555,0.0486549811612349,0.0076577504213976985,-0.036873655606177634,93
0.032042806993316235,-0.0011638559362230202,0.014324694425643733,-0.004108721554318132,-0.0016449837945401668,0.05507235153151366,0.0055658241685402265,0.014079555966115246,94
-0.03482723669051969,-0.001023929011231909,-0.060277037634902324,-0.0027467893242525557,-0.0008671515000363191,-0.022528075494725876,0.008501178447234754,0.015559050898688535,95
0.03456462080939673,-0.0013435813831165432,0.10551972039005099,-0.00483523483077685,-0.002394049917347729,0.061253943185632424,0.007396852955571376,0.012529175996314734,96
0.02855652976819935,-0.0012493320643746605,0.09602579473964094,-0.004650840690980355,-0.002073135878890753,0.005445019830949605,0.008748885338233474,0.013961183570791036,97
0.022966901853214948,-0.0013865184543343882,0.11408190612952845,-0.0052719920524396,-0.002235988830216229,0.06141317058257603,-0.008739490403483312,0.013502071720237534,98
0.03220231876281711,-0.0012493320643746605,0.0956679759498608,-0.004632529709488154,-0.002073135878890753,0.006202053379577895,0.008569407335987005,0.013961183570791036,99
-0.07511815259155506,-0.0012755217030644417,0.01766657306967924,-0.003702471024977664,-0.002502863116872807,0.04441670372034423,0.005094149361442154,0.012250159440251688,100
0.029788448203665514,-0.0010000987405267856,-0.07378381000307854,-0.003331655427852335,-0.0006947388988919556,0.04638836834346875,-0.008103138541143078,0.015290226355621902,101
0.02242385843031419,-0.0007818531827069819,-0.061407771815235414,-0.0033082037979814535,-0.00044702811477084954,-0.028266232528646167,0.009665432690720384,0.017118053496233188,102
-0.046575377572056216,-0.0012176979177941879,-0.07974508840707131,-0.002683532606655111,-0.0009569783501016597,-0.014176719133198882,0.009039264846554337,0.01482893842427681,103
0.03698498172258648,-0.0014346500664638975,0.022328345238929615,-0.0034236737245616194,-0.0010842535838795206,-0.013621416029248696,-0.007920341484714299,-0.039096423218143175,104
0.028510044767366103,-0.0010189761000219733,0.10821153941797093,-0.003957132189922655,-0.0015205717897818734,-0.03681471583549865,0.009709231110173277,-0.04521882621823655,105
0.03222216361706766,-0.001200478857693573,0.013079218872978042,-0.0041278570356856415,-0.0017723541551580033,0.06320770644039536,0.005313431292112606,0.012362217016440505,106
0.05797853824236275,-0.0010131034262788792,-0.012096988927805797,-0.0039903882629005235,-0.0011504576774314045,-0.030958049775411684,-0.017644965503131972,0.016792304347230433,107
0.05948862580019825,0.008148019165188695,-0.011266087977370868,-0.003626194911582085,-0.0011938639994089801,-0.028135286614997312,0.009376476235532512,0.01682642582357706,108
0.030147017542428028,-0.000816048930088679,-0.03401150772697292,-0.0032592271503138668,-0.0005615474850249788,-0.017260292725404726,0.008499560206352423,0.01723159044534744,109
0.02915999143733643,-0.0012997224694117904,0.11544241209630854,-0.004805706868258615,0.026045276381773876,0.062056453191326,-0.00957828996082147,0.014147503289859743,110
-0.03644612451122763,0.007242828978147978,0.10681182769476436,-0.003854744693186755,0.03264652795235937,0.0705461662747742,0.0059024572071696944,0.012659551088775818,111
0.004643585848195168,-0.0007520292536355555,-0.07368405626815124,-0.003278570711457481,-0.00044702811477084954,-0.026861726502344634,0.00898212805041112,0.016045721366147823,112
0.02680450690095313,-0.0009739712753798812,0.13651605284928034,0.038560453119377294,-0.002119095685581366,0.005372729263035581,0.009233643596720261,0.014977307833032683,113
-0.06240650351295093,-0.0012471669043103853,-0.07410294892421614,-0.0023174822485695283,-0.0007381227876370152,-0.02462832670523009,-0.0076273580954875795,0.01496682765816028,114
-0.05298828269975881,-0.001000000291969627,-0.07217616593407002,-0.0032195173126334945,-0.0015225820514994362,0.04493917519769942,0.006866466257876406,0.013816332646335165,115
-0.0009231233367851625,0.007817605529756596,-0.039417806730489245,-0.003911064173250148,-0.0007675598957575857,0.06630538511089981,-0.0030841205628045526,0.013175126236941044,116
0.014297049457672984,-0.0006909726614442965,0.11048306812590454,-0.00464846962907662,0.025446611555526032,0.05269844780753677,0.005048299554619007,-0.03818473603168968,117
0.003399134018885282,-0.0010036380030214787,-0.06272050388118562,-0.0038079537412462135,-0.00026920869325598083,-0.030416267085820438,-0.016373841086169703,0.016002924705389887,118
-0.06908113937145875,-0.0014879857073538006,0.023515098490558255,-0.0030931543287200233,-0.0015926954414074619,0.0015621270043387387,-0.005264386949905505,0.012896651788226639,119
0.029982755692132438,-0.001133519527502358,0.01985021430106523,-0.00308650878626698,-0.000981284532463178,-0.039891712049332756,0.007107247575186193,-0.04178654179656102,120
0.020991335603563737,-0.0013795601087622344,-0.01673494598750646,-0.0029669931983031953,-0.0008557385726210971,-0.02031941163780478,-0.016650255404723188,-0.043216358365801476,121
-0.06323108255843787,-0.0011233047504598896,-0.07689722792129032,-0.0025416429309795302,-0.0006048987852409482,-0.026054125986411235,-0.018869831120052066,0.014803637868802373,122
0.03733459670911543,-0.0009925963551116487,-0.03302050833105265,-0.003486278529938621,-0.0008079865287678937,0.04779414407676086,-0.006616211543829801,0.015627758890817252,123
0.0032910004432778806,-0.0010384849699524542,-0.06383770458439054,-0.003224850275243322,-0.00042441914944599073,-0.03353862997998173,-0.015313267872746414,-0.04356123483351742,124
-0.0322263674994853,-0.001193656357160459,-0.01499588276880483,-0.0026296414318494497,-0.0013671895954757928,-0.025815998714339608,0.00828762111486867,0.015863463983017332,125
0.0024684685059279824,-0.0008006428135558963,-0.07444292006354468,-0.003356075562381496,-0.00044702811477084954,-0.033493092276815635,0.008713948879934227,0.016231393796624617,126
0.02096857618695746,-0.0011342541819127896,-0.07280984264216386,-0.0030597055146548277,-0.00026920869325598083,-0.03721535390068311,-0.008610882561576242,0.016580716001529557,127
0.03206029863698253,-0.0013015989097766578,0.015199908430804498,-0.0034394969067458683,-0.0017054040858056397,0.06410043251041013,0.005367235900484957,-0.036072888625009604,128
-0.049005358578870076,-0.001282013871241361,-0.0726657939395712,-0.001896900765132159,-0.0007525131766063472,-0.02537623407552019,-0.0057168020110111685,-0.039340405799642514,129
0.03398305649946754,-0.0008356312464457005,0.08826384364219848,-0.0043941673318234585,-0.001738216153656443,-0.033233073687491316,0.009440517826199842,0.015778824966400862,130
-0.012898185702700479,-0.0010437877596511196,0.13059763326794685,-0.004227087508964663,-0.001890143984928727,-0.03160054325902214,0.00824613965911946,0.01586715902085416,131
-0.030512406065827235,-0.0013856333214789629,-0.06028444590241027,-0.0021643381759834787,-0.0007037224674907824,-0.026977692416403444,-0.007538263556004191,-0.04191711499685577,132
-0.05591262142794828,-0.0013268576352857054,-0.057782404321672705,-0.003296292033822586,-0.0014443511958234013,0.04776248153260288,-0.0072756453873201584,0.013897494459524751,133
-0.03954886859282851,-0.001448688628928115,0.12062303564938096,-0.003882472999005889,-0.0027028595174973208,0.031764715710111587,0.005534600180302125,0.013574993171884368,134
-0.002023796454886906,-0.0011275001568719744,-0.07382050153100864,-0.003384577960241586,-0.00026920869325598083,-0.03293583736231085,-0.007427336762581642,0.015615854662610219,135
0.01589942818779188,-0.0007520292536355555,-0.061378161933195466,-0.00367720592864013,-0.00044702811477084954,-0.027644570860623694,0.008932667677678788,0.017221297060799164,136
-0.05129987601443039,-0.0009470005286857485,-0.07597720185876825,-0.0026769285788759587,-0.0006048987852409482,-0.02687215725212203,-0.018482279313805822,0.014603807833433772,137
0.006176152260741219,-0.0010551669130412242,0.09802495595261765,-0.005297113502941405,-0.0024601745884865523,0.06491262253645497,0.005493714874804331,0.011583387262847585,138
0.024970927566755563,-0.001010392028062294,-0.07290573877592882,-0.0032106221934858088,-0.00026920869325598083,-0.032939732195033385,-0.019974332196094718,0.016231853781694856,139
0.024613803180788332,-0.0012230915017426014,0.11893508822152701,-0.00486435698500524,0.026067578825556364,0.0686122990436464,-0.009852363646496087,0.013954121871696165,140
-0.036906686655129306,-0.0014206931072597703,-0.08422819408976162,-0.002735123581563433,-0.0005971442170751591,-0.017821470147464425,-0.017216232056186224,0.014041759618946041,141
-0.05557221752727249,-0.0012471669043103853,-0.0687965078279376,-0.0023174822485695283,-0.0007381227876370152,-0.025863157671604617,-0.007803785523477321,0.014933653288365652,142
-0.067830954080758,-0.0008562731517789264,-0.07579800838817997,-0.003504398779477924,-0.0013111271934273343,0.059025569320268305,-0.009562790486961603,0.01192785713938065,143
-0.0591378242019952,-0.0009203095609943072,-0.07437668170120257,-0.002479351913401236,-0.000915942209151884,-0.02292760149866808,0.009333535839687102,0.015438125752067815,144
0.040102441046231736,-0.0009974321835519125,0.10897677467534474,-0.00423346598399803,-0.0018619953965147336,-0.03000129359619071,0.010246025892168593,0.016501707800974447,145
0.02349429136957042,-0.0008073968385967115,-0.06137740165771296,-0.0033082037979814535,-0.00044702811477084954,-0.029086492953744405,0.009665432690720384,0.017118053496233188,146
-0.0370492666135154,-0.001544555261110266,-0.06419221938898166,-0.002789100352674723,-0.0007303682194712261,-0.01605190015786017,-0.00798078021616675,0.014825624724229177,147
0.017360974475741385,-0.0007787202213269969,-0.07781607719953172,-0.003708094848358693,-0.00026920869325598083,-0.031769459993423274,-0.018674139470870918,0.01622030259556292,148
0.030670106506052737,-0.0013702669860019038,0.12339506501351329,-0.004554466266805927,-0.0019635418895632027,0.0057942068359504145,0.00977643672473884,0.01425486069250231,149
0.0395154134525607,-0.0002719792420975864,0.12097696701724393,-0.005231943866237998,-0.0022625682642683385,0.04415938300371636,-0.015905704110627993,0.013396264152834191,150
-0.03684924533881713,-0.0013507863545479874,-0.07848586092004553,-0.0023067822058995564,-0.0006893320785214504,-0.026927290283492767,-0.007650564461558437,0.014966209958462666,151
0.013109117794859534,-0.0009702748114553591,-0.07644853885576594,-0.003500100667588413,-0.0006947388988919556,0.046927506065306566,-0.004745950269474027,0.013832052688424785,152
0.024392196796058366,-0.0011021707012938955,0.01812658978451509,-0.0036608686447531604,-0.0008886684120322267,-0.03734066249744501,-0.007319560941929619,0.015274764430553962,153
-0.003840019804192707,-0.00044225294647427896,-0.08403805831912906,0.02237794130342081,-0.001167612571346884,0.05875719384251473,0.004517113798647188,-0.04211792491065959,154
-0.03727735559514258,-0.0013507863545479874,-0.07232239042253544,-0.0023067822058995564,-0.0006893320785214504,-0.02395067785012846,-0.008077824455297863,0.014947193193559844,155
-0.044034844238194634,-0.0007877248843821387,-0.02801528825657442,-0.0026077665116948385,-0.0009894254384562374,-0.02075130630012912,0.00846886294214831,0.016880699064737808,156
-0.03166397884682131,0.010860971739748492,-0.06485691910784226,-0.002815037569962442,-0.0011307335575111211,0.044956514184984066,0.003474050070508383,0.01393156887497753,157
0.047486397232084226,-0.0003085262840613723,-0.03512817528486873,-0.003426213629427366,-0.0008207163967502614,-0.03771562057857712,-0.019185266587495184,-0.04865034250639534,158
0.012303019231573368,-0.0009053101782531788,0.09260610978526529,-0.004471243741378809,-0.001590160490013659,-0.035272168392354315,-0.010230513499118387,0.015470807726766603,159
-0.02970861989209273,-0.001023929011231909,-0.0779452932610487,-0.0024754731333814562,-0.0008671515000363191,-0.025879626615399807,0.008266942030362164,0.01531861640008477,160
-0.04356008122461693,-0.0014665586408227683,0.01595973096070035,-0.003176767689486345,-0.0017196466913446784,-0.0007417537116756041,0.0071745875252721214,0.013402050242681677,161
-0.0030074303882429375,-0.0008006428135558963,-0.07397851016333637,-0.0034349979173081617,-0.00044702811477084954,-0.03157145257864613,0.008713948879934227,0.015917163060900446,162
-0.04611553866125177,-0.0013507863545479874,-0.0741340096651887,-0.0023174822485695283,-0.0007381227876370152,-0.02266231191655,-0.007990258534361298,0.01490091032659014,163
-1.7585397775595387e-06,-0.0010437877596511196,0.12284398352203425,-0.00459797495083573,-0.001628622164328893,-0.03352048125040407,0.009000055880945487,0.016277063250890934,164
0.03451589240964192,-0.001280850354426851,0.015261932433350011,-0.003958075253952605,-0.001677097426727414,0.04834458765593202,-0.005573353409029854,0.013891490028860668,165
0.003051130352347779,-0.0009703701594844461,0.013955950831101897,-0.0038217729578415554,-0.001064410371085008,-0.03459668594781154,0.007078084656192611,0.014833835247554817,166
-0.04563463465310633,-0.001000000291969627,-0.0813565324419566,-0.003075306691850225,-0.0013837585574947298,0.047048189056416355,0.00657260534450567,0.013660062562363844,167
-0.011146529380736563,-0.0010800649606001874,-0.03689335428061895,-0.0031364431876378753,-0.0006791422104773422,-0.0017071169917471708,-0.006663046913066258,0.01505327674288613,168
0.024113864899845794,-0.0011743954576862354,-0.00826066298080453,-0.0039756957257244116,-0.0015511216828599573,0.052165697565457476,-0.005817840090215517,0.015341564003999034,169
